Event	ID (ID of the sampling site)	Sample ID	Longitude (WGS84)	Latitude (WGS84)	Elevation [m a.s.l.] (Of the surface of the samplin...)	Land use (Land-use type of the sampling...)	Year sampl (The year in which the soil sa...)	Depth soil [m] (The depth at which the soil s...)	Clay [%] (Clay (< 0.02 mm) content in s...)	Silt [%] (Silt (0.02 -0.5 mm) content i...)	Sand [%] (Sand (> 0.5 mm) content in so...)	Method (Method for measuring soil par...)	Soil texture quality (Quality level of soil particl...)	Soil texture class (Based on USDA (broad categori...)	Soil texture class (Based on USDA (subclasses (cl...)	DBD [g/cm**3] (Bulk density of soil, Oven dr...)	Method (Method for measuring soil bul...)	Ks [cm/min] (Soil saturated water conducti...)	Method (Method for measuring soil sat...)	Method (Method for measuring soil wat...)	vol SWC [m**3/m**3] ([meaured_θs] Measured saturat...)	fit SWC sat [m**3/m**3] ([fit_θs] Fitted saturated soi...)	fit SWC res [m**3/m**3] ([fit_θr] Fitted residual soil...)	fit α [m**-1] ([fit_α] Fitted shape paramete...)	fit n ([fit_n] Fitted shape paramete...)	fit m ([fit_m] Fitted shape paramete...)	fit Field capa [m**3/m**3] ([fit_FC] Field capacity, Calc...)	fit PWP [m**3/m**3] ([fit_PWP] Permanent wilting p...)	R**2 ([fit_r²] Coefficient of deter...)	SWC e [%] ([θs_RE] Absolute relative err...)	Quantile range ([θs_RE _range] Quantile range...)
Yellow_River_Basin_123	123	123_0	109.20044000	34.39258000	394	Farmland	2008	0.05	26.975	68.064	4.458	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.506000000	Oven-drying method	0.005000000	Constant head method	Centrifuge method	0.417011768	0.398168093	0.000000000	4.210665545	1.161195082	0.138818261	0.258084253	0.140361879	0.999997627	4.518739349	Q1-Q3
Yellow_River_Basin_123	123	123_1	109.20044000	34.39258000	394	Farmland	2008	0.20	25.679	68.121	6.200	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.620000000	Oven-drying method	0.012000000	Constant head method	Centrifuge method											
Yellow_River_Basin_124	124	124_0	109.65297000	34.46847000	349	Forestland	2008	0.05	25.000	71.753	2.910	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.376000000	Oven-drying method	0.045000000	Constant head method	Centrifuge method	0.474562244	0.518933405	0.002074070	9.243479524	1.191400138	0.160651432	0.269062023	0.131009394	0.999998622	9.349913837	Q3-Max
Yellow_River_Basin_124	124	124_1	109.65297000	34.46847000	349	Forestland	2008	0.20	24.833	74.574	0.593	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.339000000	Oven-drying method	0.021000000	Constant head method	Centrifuge method											
Yellow_River_Basin_125	125	125_0	109.65306000	34.46967000	469	Farmland	2008	0.05	27.297	71.825	0.877	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.354000000	Oven-drying method	0.009000000	Constant head method	Centrifuge method	0.485766761	0.466639454	0.000000000	4.974928020	1.196447028	0.164191998	0.266787170	0.126742401	0.999998677	3.937549744	Q1-Q3
Yellow_River_Basin_125	125	125_1	109.65306000	34.46967000	469	Farmland	2008	0.20	29.039	70.119	0.842	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.504000000	Oven-drying method	0.004000000	Constant head method	Centrifuge method											
Yellow_River_Basin_126	126	126_0	110.24258000	34.56517000	519	Forestland	2008	0.05	22.138	75.153	2.671	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.327000000	Oven-drying method	0.053000000	Constant head method	Centrifuge method	0.520093329	0.498686486	0.072954600	3.840506563	1.418047854	0.294805181	0.217888178	0.102573140	0.999999603	4.115961814	Q1-Q3
Yellow_River_Basin_126	126	126_1	110.24258000	34.56517000	519	Forestland	2008	0.20	22.624	75.559	1.817	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.521000000	Oven-drying method	0.009000000	Constant head method	Centrifuge method											
Yellow_River_Basin_127	127	127_0	110.24375000	34.56939000	537	Farmland	2008	0.05	22.172	75.369	2.362	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.384000000	Oven-drying method	0.047000000	Constant head method	Centrifuge method	0.499517760	0.483300770	0.082518235	2.396715480	1.477359607	0.323116731	0.228348338	0.106442944	0.999999485	3.246529168	Q1-Q3
Yellow_River_Basin_127	127	127_1	110.24375000	34.56939000	537	Farmland	2008	0.20	25.197	73.610	1.193	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.669000000	Oven-drying method	0.001000000	Constant head method	Centrifuge method											
Yellow_River_Basin_128	128	128_0	110.25078000	34.56467000	528	Grassland	2008	0.05	20.633	76.444	2.881	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.210000000	Oven-drying method	0.209000000	Constant head method	Centrifuge method	0.557984969	0.510670184	0.076227746	4.497624329	1.433713654	0.302510653	0.209124237	0.101768590	0.999999521	8.479580696	Q3-Max
Yellow_River_Basin_128	128	128_1	110.25078000	34.56467000	528	Grassland	2008	0.20	16.135	81.195	2.670	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.628000000	Oven-drying method	0.004000000	Constant head method	Centrifuge method											
Yellow_River_Basin_129	129	129_0	110.72333000	34.57911000	358	Forestland	2008	0.05	13.910	80.524	5.567	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.459000000	Oven-drying method	0.014000000	Constant head method	Centrifuge method	0.481183095	0.464271760	0.086578762	2.325521822	1.508269715	0.336988610	0.217364796	0.105654261	0.999999448	3.514532184	Q1-Q3
Yellow_River_Basin_129	129	129_1	110.72333000	34.57911000	358	Forestland	2008	0.20	13.354	81.428	5.218	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.493000000	Oven-drying method	0.008000000	Constant head method	Centrifuge method											
Yellow_River_Basin_130	130	130_0	111.07869000	34.37042000	1007	Forestland	2008	0.05	30.232	66.949	2.546	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.225000000	Oven-drying method	0.123000000	Constant head method	Centrifuge method	0.563689087	0.435638528	0.000000000	3.979364907	1.179152049	0.151932950	0.271788082	0.138122291	0.999997197	22.716522750	outlier
Yellow_River_Basin_130	130	130_1	111.07869000	34.37042000	1007	Forestland	2008	0.20	27.470	71.158	1.182	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.380000000	Oven-drying method	0.024000000	Constant head method	Centrifuge method											
Yellow_River_Basin_131	131	131_0	111.07475000	34.37069000	952	Farmland	2008	0.05	28.052	70.487	1.462	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.281000000	Oven-drying method	0.100000000	Constant head method	Centrifuge method	0.525899306	0.439401911	0.000000000	5.429734383	1.154143503	0.133556618	0.279494606	0.155897257	0.999998466	16.447520250	outlier
Yellow_River_Basin_131	131	131_1	111.07475000	34.37069000	952	Farmland	2008	0.20	26.885	71.651	1.464	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.380000000	Oven-drying method	0.023000000	Constant head method	Centrifuge method											
Yellow_River_Basin_132	132	132_0	111.30706000	34.34478000	885	Forestland	2008	0.05	24.023	70.131	5.573	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.655000000	Oven-drying method	0.005000000	Constant head method	Centrifuge method	0.420474982	0.409857733	0.000000000	2.085115944	1.086519776	0.079630190	0.343158210	0.248855775	0.999997370	2.525060801	Q1-Q3
Yellow_River_Basin_132	132	132_1	111.30706000	34.34478000	885	Forestland	2008	0.20	26.652	71.930	1.419	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.655000000	Oven-drying method	0.003000000	Constant head method	Centrifuge method											
Yellow_River_Basin_133	133	133_0	111.84722000	34.47058000	310	Farmland	2008	0.05	22.740	75.652	1.608	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.378000000	Oven-drying method	0.038000000	Constant head method	Centrifuge method	0.500841930	0.546166619	0.061562169	14.988462000	1.198250888	0.165450233	0.283976537	0.166080560	0.999998881	9.049699211	Q3-Max
Yellow_River_Basin_133	133	133_1	111.84722000	34.47058000	310	Farmland	2008	0.20	25.642	72.699	1.628	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.619000000	Oven-drying method	0.022000000	Constant head method	Centrifuge method											
Yellow_River_Basin_134	134	134_0	111.89875000	34.48483000	246	Forestland	2008	0.05	27.284	71.675	1.040	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.410000000	Oven-drying method	0.008000000	Constant head method	Centrifuge method	0.500230775	0.470124797	0.002864776	5.069377308	1.135313878	0.119186316	0.319698546	0.192770760	0.999997453	6.018417844	Q1-Q3
Yellow_River_Basin_134	134	134_1	111.89875000	34.48483000	246	Forestland	2008	0.20	30.032	69.039	0.929	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.525000000	Oven-drying method		Constant head method	Centrifuge method											
Yellow_River_Basin_135	135	135_0	112.27861000	34.54136000	183	Farmland	2008	0.05	24.590	73.082	2.328	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.248000000	Oven-drying method	0.077000000	Constant head method	Centrifuge method	0.555540347	0.549484541	0.004130181	28.238585860	1.152108074	0.132025873	0.276734155	0.156781070	0.999998967	1.090075059	Min-Q1
Yellow_River_Basin_135	135	135_1	112.27861000	34.54136000	183	Farmland	2008	0.20	26.650	70.340	3.010	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.526000000	Oven-drying method	0.009000000	Constant head method	Centrifuge method											
Yellow_River_Basin_136	136	136_0	112.34161000	34.52792000	303	Forestland	2008	0.05	26.618	70.812	2.570	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.342000000	Oven-drying method	0.051000000	Constant head method	Centrifuge method	0.519278455	0.536248524	0.174340646	3.588919192	1.445823996	0.308352882	0.292544239	0.196079333	0.999999140	3.268009476	Q1-Q3
Yellow_River_Basin_136	136	136_1	112.34161000	34.52792000	303	Forestland	2008	0.20	31.262	67.782	0.957	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.555000000	Oven-drying method	0.011000000	Constant head method	Centrifuge method											
Yellow_River_Basin_137	137	137_0	112.42247000	34.77044000	259	Forestland	2008	0.05	21.490	73.718	4.769	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.341000000	Oven-drying method	0.066000000	Constant head method	Centrifuge method	0.528038350	0.542755976	0.095474435	6.372777714	1.317893623	0.241213416	0.263561094	0.145641293	0.999999119	2.787226686	Q1-Q3
Yellow_River_Basin_137	137	137_1	112.42247000	34.77044000	259	Forestland	2008	0.20	22.161	75.322	2.495	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.522000000	Oven-drying method	0.041000000	Constant head method	Centrifuge method											
Yellow_River_Basin_138	138	138_0	112.75775000	34.76336000	264	Farmland	2008	0.05	22.129	73.172	4.673	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.411000000	Oven-drying method	0.017000000	Constant head method	Centrifuge method	0.487905806	0.506398000	0.098480348	4.041333701	1.352722841	0.260750267	0.259724655	0.140754070	0.999998935	3.790115751	Q1-Q3
Yellow_River_Basin_138	138	138_1	112.75775000	34.76336000	264	Farmland	2008	0.20	23.016	75.652	1.332	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.528000000	Oven-drying method	0.015000000	Constant head method	Centrifuge method											
Yellow_River_Basin_139	139	139_0	112.73289000	34.77703000	228	Forestland	2008	0.05	20.559	75.816	3.625	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.078000000	Oven-drying method	0.134000000	Constant head method	Centrifuge method	0.565216976	0.471337496	0.069799341	3.915847478	1.279439013	0.218407451	0.263604600	0.137033106	0.999998882	16.609458740	outlier
Yellow_River_Basin_139	139	139_1	112.73289000	34.77703000	228	Forestland	2008	0.20	25.336	72.387	2.276	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.467000000	Oven-drying method	0.012000000	Constant head method	Centrifuge method											
Yellow_River_Basin_140	140	140_0	111.64219000	34.74597000	599	Farmland	2008	0.05	25.923	70.901	2.600	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.278000000	Oven-drying method	0.146000000	Constant head method	Centrifuge method	0.539854023	0.683914827	0.073143250	100.000000000	1.198071324	0.165325152	0.266022552	0.163723748	0.999999115	26.685140370	outlier
Yellow_River_Basin_140	140	140_1	111.64219000	34.74597000	599	Farmland	2008	0.20	25.776	71.702	2.166	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.361000000	Oven-drying method	0.113000000	Constant head method	Centrifuge method											
Yellow_River_Basin_141	141	141_0	111.57331000	34.72978000	631	Forestland	2008	0.05	22.591	74.679	2.492	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.308000000	Oven-drying method	0.133000000	Constant head method	Centrifuge method	0.547595326	0.645401212	0.073495660	70.708296710	1.176236922	0.149831143	0.291466639	0.184765175	0.999998981	17.860979030	outlier
Yellow_River_Basin_141	141	141_1	111.57331000	34.72978000	631	Forestland	2008	0.20	26.038	71.873	1.890	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.485000000	Oven-drying method	0.023000000	Constant head method	Centrifuge method											
Yellow_River_Basin_142	142	142_0	111.18561000	34.84253000	445	Forestland	2008	0.05	27.112	68.946	2.647	Laser particle analyzer method	Level B	Loamy soils	Silty Loam	1.293000000	Oven-drying method	0.056000000	Constant head method	Centrifuge method	0.517139410	0.474501433	0.000000000	5.343541891	1.194076152	0.162532475	0.269463358	0.129117974	0.999999208	8.244967623	Q3-Max
Yellow_River_Basin_142	142	142_1	111.18561000	34.84253000	445	Forestland	2008	0.20	27.589	71.084	1.327	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.576000000	Oven-drying method	0.002000000	Constant head method	Centrifuge method											
Yellow_River_Basin_143	143	143_0	110.96331000	35.09744000	390	Forestland	2008	0.05	33.610	64.233	2.157	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.442000000	Oven-drying method	0.014000000	Constant head method	Centrifuge method	0.461422401	0.447008310	0.011743950	5.528688939	1.184536852	0.155788190	0.264309205	0.137218351	0.999998776	3.123838475	Q1-Q3
Yellow_River_Basin_143	143	143_1	110.96331000	35.09744000	390	Forestland	2008	0.20	29.359	69.143	1.498	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.706000000	Oven-drying method	0.003000000	Constant head method	Centrifuge method											
Yellow_River_Basin_144	144	144_0	110.95125000	35.09875000	391	Farmland	2008	0.05	24.999	72.874	1.859	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.399000000	Oven-drying method	0.009000000	Constant head method	Centrifuge method	0.469469281	0.467835345	0.038377709	6.170961389	1.224797708	0.183538642	0.254582420	0.130453674	0.999998879	0.348038979	Min-Q1
Yellow_River_Basin_144	144	144_1	110.95125000	35.09875000	391	Farmland	2008	0.20	28.506	70.407	1.087	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.520000000	Oven-drying method	0.007000000	Constant head method	Centrifuge method											
Yellow_River_Basin_145	145	145_0	110.42672000	34.91078000	371	Farmland	2008	0.05	22.436	73.175	4.389	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.312000000	Oven-drying method	0.070000000	Constant head method	Centrifuge method	0.500536353	0.494452535	0.042003584	8.625740064	1.254303884	0.202745034	0.233559930	0.114787839	0.999999193	1.215459597	Q1-Q3
Yellow_River_Basin_145	145	145_1	110.42672000	34.91078000	371	Farmland	2008	0.20	26.744	71.743	1.456	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.629000000	Oven-drying method	0.001000000	Constant head method	Centrifuge method											
Yellow_River_Basin_146	146	146_0	110.42772000	34.96150000	383	Forestland	2008	0.05	27.886	70.972	1.142	Laser particle analyzer method	Level A	Loamy soils	Silty Clay Loam	1.300000000	Oven-drying method	0.071000000	Constant head method	Centrifuge method	0.522232373	0.523795913	0.000000000	16.146792540	1.179327387	0.152059037	0.255518847	0.129050367	0.999999057	0.299395429	Min-Q1
Yellow_River_Basin_146	146	146_1	110.42772000	34.96150000	383	Forestland	2008	0.20	26.477	71.985	1.538	Laser particle analyzer method	Level A	Loamy soils	Silty Loam	1.638000000	Oven-drying method	0.001000000	Constant head method	Centrifuge method											
